Question,Label,Navipath,precision,recall,f1
"Doctor, for the past few months I have not had my period, and I am worried.","Based on what you've told me, it sounds like you have idiopathic absence of menstruation. I would recommend you start taking Medroxyprogesterone to help regulate your menstrual cycle.","Based on the symptoms described, the patient may have amenorrhea, which is the absence of menstruation. To confirm the diagnosis, the patient should undergo a pelvic examination, hormonal tests, and a pregnancy test. Recommended medications for amenorrhea may include hormonal therapy to regulate the menstrual cycle or treat any underlying hormonal imbalances.",0.7789931297302246,0.8104275465011597,0.7943994998931885
"Doctor, I think I have dislocated my ankle. It hurts a lot and I can't put any weight on it. ","I am sorry to hear that. I will prescribe you Percocet, which is a pain reliever, to help manage the pain. We may also use Fentanyl, Hydromorphone (Dilaudid), or Morphine (Rms) if necessary. However, we will also need to give you Glucosamine to help with the healing process, as well as Cefazolin to prevent any infections. Additionally, we may use Propofol or Midazolam (Versed) to help with any procedures that may need to be done. But, we will not be using Mecamylamine or Grepafloxacin (Raxar) as they are not appropriate for this condition.","Based on the symptoms described, the patient likely has a dislocated ankle. To confirm the diagnosis, the patient should undergo a physical examination and imaging tests such as X-rays or MRI to assess the extent of the dislocation and any associated fractures. Treatment for a dislocated ankle usually involves reducing the dislocation, which may require sedation or anesthesia, followed by immobilization with a splint or cast. Pain management with medications like acetaminophen or nonsteroidal anti-inflammatory drugs (NSAIDs) can help alleviate discomfort.",0.7559748888015747,0.7527328729629517,0.7543504238128662
I think I have carbon monoxide poisoning. I feel dizzy and nauseous.,The required medication for carbon monoxide poisoning is oxygen.,"Based on the symptoms described, the patient may have carbon monoxide poisoning. To confirm the diagnosis, the patient should undergo a blood test to check for carboxyhemoglobin levels, which will indicate exposure to carbon monoxide. Treatment for carbon monoxide poisoning includes immediate removal from the source of exposure, administration of high-flow oxygen therapy, and possibly hyperbaric oxygen therapy in severe cases.",0.7469199299812317,0.8700123429298401,0.8037807941436768
"Doctor, I have been experiencing sudden and intense bouts of fear and anxiety, accompanied by physical symptoms like sweating, trembling, and difficulty breathing. What could be wrong with me?",It seems like you may be experiencing panic attacks. I would recommend medication like Lorazepam to help you manage your symptoms.,"Based on the symptoms described, the patient may have Panic Disorder, which is characterized by sudden and intense bouts of fear and anxiety, along with physical symptoms like sweating, trembling, and difficulty breathing. To confirm the diagnosis, the patient should undergo a thorough evaluation by a psychiatrist or a mental health professional. Recommended medications for Panic Disorder include selective serotonin reuptake inhibitors (SSRIs) such as sertraline or paroxetine, as well as benzodiazepines like alprazolam for acute episodes of anxiety.",0.7316277623176575,0.7884015440940857,0.7589543461799622
"Hi doctor, I'm feeling a lot of pain in my heels recently. My feet hurt so much that I can hardly walk some days.","It sounds like you may be experiencing plantar fasciitis. To treat the pain and inflammation, I recommend a topical product like Triamcinolone or Betamethasone. In addition, I suggest you take an NSAID like Etodolac, Nabumetone or Indomethacin. You could also try a topical anti-fungal medication like Selenium Sulfide or cortisone cream. Additionally, Angelica Sinensis Preparation or Zolmitriptan could help in reducing the pain.","Based on the symptoms described, the patient may have plantar fasciitis, which is inflammation of the tissue connecting the heel bone to the toes. To confirm the diagnosis, the patient should undergo a physical examination of the foot and possibly imaging studies like X-rays or MRI. Recommended treatments for plantar fasciitis may include rest, ice therapy, stretching exercises, orthotic shoe inserts, and nonsteroidal anti-inflammatory drugs (NSAIDs) like ibuprofen to reduce pain and inflammation.",0.7934606671333313,0.7846351265907288,0.789023220539093
"Hi doctor, I have been having trouble seeing objects that are close to me. I need to hold books and newspapers at an arm's length to read them clearly.","It sounds like you might be suffering from hyperopia. I will prescribe you some medications to help manage your symptoms. You will be taking Tropicamide Ophthalmic, Phenylephrine (Duramax), Cyclopentolate Ophthalmic, Atropine (Uaa), Proparacaine Ophthalmic, Fluorescein, Nepafenac Ophthalmic, Dexamethasone-Tobramycin Ophthalmic, Cyclopentolate-Phenylephrine Ophthalmic, Azelastine Ophthalmic, Fluorometholone Ophthalmic, and Benzylpenicilloyl Polylysine (Pre-Pen). Please follow the instructions on the label carefully and let me know if you experience any side effects.","Based on the symptoms described, the patient may have presbyopia, which is a common age-related condition that makes it difficult to see objects up close. To confirm the diagnosis, the patient should undergo an eye examination, including a visual acuity test and a refraction test. Recommended medications for presbyopia include reading glasses, bifocals, or progressive lenses to help with near vision.",0.7452332973480225,0.6747879981994629,0.7082633376121521
"Doctor, I think I might have been poisoned by some sedatives.","The required medications for your poisoning are Charcoal, Naloxone (Suboxone), Haloperidol, Flumazenil, Thiamine, Nicotine, Charcoal-Sorbitol, Sorbitol, Ferrous Sulfate, Acetylcysteine, Dopamine, and Cefprozil.","Based on the symptoms described, the patient may have been poisoned by sedatives. To confirm the diagnosis, the patient should undergo blood tests to detect the presence of sedatives in the bloodstream. The treatment for sedative poisoning may involve supportive care to stabilize the patient, activated charcoal to absorb the toxins, and in severe cases, antidotes specific to the type of sedative ingested.",0.7246147990226746,0.728186309337616,0.7263962030410767
"Doctor, I think I have pemphigus. My skin has formed blisters and sores that won't heal, and it's very painful.","To treat pemphigus, we'll need to prescribe a combination of medications. You'll need to take Prednisone and Azathioprine to suppress your immune system and reduce inflammation. We'll also prescribe Clobetasol Topical, Triamcinolone, Fluocinonide Topical, and Nitrofurazone Topical to alleviate your skin symptoms. In addition, we'll prescribe Mycophenolate Mofetil (Cellcept) and Miglustat (Zavesca) to further suppress your immune system. You may also need Dapsone to prevent infection, and Oxybutynin to manage bladder issues caused by the disease. Finally, we'll prescribe Mupirocin Topical to any open sores to prevent infection. ","Based on the symptoms described, the patient may have pemphigus, a rare autoimmune disorder characterized by the formation of blisters and sores on the skin and mucous membranes. To confirm the diagnosis, the patient should undergo a skin biopsy to examine the affected tissue under a microscope. Treatment for pemphigus typically involves systemic corticosteroids to suppress the immune response, as well as immunosuppressive medications like azathioprine or mycophenolate mofetil. In severe cases, intravenous immunoglobulins or rituximab may be considered.",0.791751503944397,0.7853112816810608,0.7885182499885559
"Doctor, I have been experiencing pain and discomfort during intercourse, along with a curved penis. After seeing a urologist, he diagnosed me with Peyronie's disease. What medication do I need to take for this? ","Based on your symptoms, the required medications for Peyronie's disease are Vitamin E (Vita-E), Pentoxifylline, Sildenafil (Viagra), Verapamil (University), Tamsulosin (Flomax), Olmesartan (Benicar), Fenofibrate (Tricor), Potassium Aminobenzoate (Potaba), Quinidine, Halobetasol Topical, and Indapamide.","Based on the symptoms described, the patient has Peyronie's disease, characterized by pain and discomfort during intercourse and a curved penis. To confirm the diagnosis, the patient may undergo a physical examination of the penis by a urologist. Recommended medications for Peyronie's disease include collagenase clostridium histolyticum (Xiaflex) injections, which can help break down the collagen buildup causing the curvature.",0.77428138256073,0.7832292318344116,0.7787296175956726
"Hi doctor, I've been having a lot of discomfort in my chest lately and after some tests, I was diagnosed with a Hiatal hernia. What medications do I need to take?","I would recommend taking Pantoprazole, Dexlansoprazole (Dexilant), and Sucralfate (Carafate) to manage your symptoms. These medications can help reduce the acid reflux caused by the hernia.","Based on the symptoms described, the patient has been diagnosed with a Hiatal hernia. To confirm the diagnosis, the patient may need to undergo tests such as an upper gastrointestinal (GI) series, endoscopy, or esophageal manometry. Medications that can help manage a Hiatal hernia include proton pump inhibitors (PPIs) to reduce stomach acid production, antacids to neutralize stomach acid, and in some cases, medications to strengthen the lower esophageal sphincter.",0.7615105509757996,0.8006581664085388,0.7805938124656677
"Doctor, I have been experiencing extrapyramidal effects of drugs. What medication should I take? ","I recommend you take a combination of medications such as Benztropine, Trihexyphenidyl, and Amantadine to alleviate the symptoms of the extrapyramidal effect.","Based on the symptoms described by the patient, they may be experiencing extrapyramidal effects of drugs. To confirm the diagnosis, the patient should undergo a thorough neurological examination and possibly a blood test to check for drug levels in the body. The recommended medications to treat extrapyramidal symptoms include anticholinergic medications such as benztropine or diphenhydramine, dopamine agonists like amantadine, or in severe cases, clozapine or quetiapine.",0.8052542209625244,0.8550689220428467,0.8294142484664917
"Hi doctor, I've been experiencing vertigo, hearing loss, and ringing in my ears. I think I might have Meniere disease. ","Yes, based on your symptoms it does sound like Meniere disease. The medications we can prescribe for this are Meclizine, Estrogens, Conjugated (Usp) (Premarin), Triamterene, Hyoscyamine (A-Spas), Yohimbine, Dimenhydrinate (Dramamine), Trandolapril, Dipyridamole, Pancreatin, Chlorthalidone, and Sulindac.","Based on the symptoms described, the patient may have Meniere's disease, which is a disorder of the inner ear that can cause vertigo, hearing loss, and ringing in the ears. To confirm the diagnosis, the patient should undergo a series of tests including audiometry (hearing test), vestibular testing (to assess balance function), and imaging studies such as an MRI to rule out other possible causes. Recommended medications for Meniere's disease include diuretics to reduce fluid retention in the ear, vestibular suppressants to help with vertigo, and corticosteroids for inflammation.",0.7464475035667419,0.7695921659469604,0.7578431963920593
"Hi doctor, I have been experiencing some allergic reactions lately. My skin is itchy and I have rashes on my arms and legs.","Based on your symptoms, I will prescribe you some medications to help alleviate your allergies. You will need to take Diphenhydramine (Benadryl) to relieve itching and Prednisone and Methylprednisolone (Medrol), which are corticosteroids to decrease inflammation. I will also prescribe Famotidine, which is an antihistamine that will help reduce heartburn and stomach acid. Additionally, Hydroxyzine can help relieve itching too. If you have a severe allergic reaction, you need to carry an Epinephrine injection with you. You can also take Cetirizine (Zyrtec) to relieve the symptoms of runny nose and watery eyes. Prednisolone is another corticosteroid you should take if the inflammation is severe, and Cimetidine can reduce stomach acid. Alternatively, you can use Levocetirizine (Xyzal) to control itching. In addition to these medications, you may apply Colloidal Oatmeal Topically and Calamine Topical on the affected area for soothing relief.","Based on the symptoms described, the patient may have an allergic reaction. To confirm the diagnosis, the patient should undergo allergy testing, such as skin prick tests or blood tests. Recommended medications to treat allergic reactions include antihistamines like loratadine or cetirizine to help relieve itching and rash. Topical corticosteroids like hydrocortisone cream can also be used to reduce inflammation and itching.",0.8453003764152527,0.7875475287437439,0.8154025673866272
"Doctor, I have been experiencing ear pain and discharge for several weeks. I think I might have chronic otitis media. What medication should I take?","You should take a combination of Ofloxacin and Cefdinir for about two weeks. This will help to fight any bacteria present in your ear that might be causing the infection. Additionally, you can use Fluticasone to reduce inflammation and Molindone to manage any pain associated with it.","Based on the symptoms described, the patient may have chronic otitis media. To confirm the diagnosis, the patient should undergo a physical examination of the ear and possibly a tympanometry test to assess middle ear function. Recommended medications for chronic otitis media typically include antibiotic ear drops such as ciprofloxacin, as well as oral antibiotics like amoxicillin-clavulanate. It is important to follow the treatment course as prescribed by a healthcare provider.",0.7637311220169067,0.7768589854240417,0.7702391147613525
"Hi doctor, I have been experiencing constipation, abdominal swelling, and vomiting. I have also been having trouble passing stool for a while now.","Based on your symptoms, it seems like you might be suffering from Hirschsprung disease. It's a rare condition that affects the colon, and causes problems with bowel movements. The medications I am prescribing for you are Polyethylene Glycol 3350 (Miralax), Ranitidine, Nizatidine (Axid), Simethicone (Degas), Bisacodyl (The Magic Bullet), Metronidazole, Mecamylamine, Grepafloxacin (Raxar), Malathion Topical, and Gemtuzumab (Mylotarg). These will help alleviate your symptoms and treat the underlying condition as well.","Based on the symptoms described, the patient may have intestinal malabsorption, which can lead to constipation, abdominal swelling, and vomiting. To confirm the diagnosis, the patient should undergo a lipid panel test to assess for malabsorption and potential underlying conditions like cirrhosis. Recommended medications for treating intestinal malabsorption may include pancreatic enzyme replacement therapy to aid in digestion and absorption of nutrients.",0.7668403387069702,0.7415282726287842,0.7539719343185425
"Doctor, I have been experiencing severe pain in my shoulders, neck, and hips for the past few weeks. It's getting worse day by day, and I'm finding it difficult to even move around. ","Based on your symptoms, it seems like you may be suffering from polymyalgia rheumatica. We will start with Prednisone, which is a steroid medication that reduces inflammation and pain.","Based on the symptoms described, the patient may have fibromyalgia, which is a disorder characterized by widespread musculoskeletal pain accompanied by fatigue, sleep, memory, and mood issues. To confirm the diagnosis, the patient should undergo a physical examination to assess tender points and ruling out other conditions. Blood tests may be done to check for inflammation markers and rule out other diseases. Recommended medications for fibromyalgia include pain relievers, antidepressants, and antiseizure drugs to help improve symptoms.",0.7712903022766113,0.8060098886489868,0.788267970085144
I was recently diagnosed with lymphedema. What medications can I take to manage it?,"The medications typically prescribed for lymphedema are silver sulfadiazine topical, torsemide, bevacizumab (Avastin), silver nitrate topical each, desoximetasone topical, octreotide, pentoxifylline, miconazole topical product, collagenase topical, and metolazone.","Based on the symptoms described, the patient may have lymphedema. To confirm the diagnosis, the patient should undergo a lymphoscintigraphy test, which can help visualize the lymphatic system and identify any blockages. Recommended medications for managing lymphedema include diuretics to reduce swelling, compression garments to improve lymphatic flow, and antibiotics if there is an infection present.",0.7666003704071045,0.770754873752594,0.7686720490455627
"Doctor, I've been diagnosed with bladder cancer. What medications do I need to take?","You will need to take Tamsulosin (Flomax), Bcg, Gemcitabine (Gemzar), Finasteride (Propecia), Cisplatin, Aprepitant (Emend), Mitomycin, Paclitaxel (Taxol), Felodipine, Pegfilgrastim (Neulasta), Carboplatin, and Palonosetron (Aloxi) as part of your treatment.","Based on the symptoms described, the patient has been diagnosed with bladder cancer. To confirm the diagnosis, the patient should undergo tests such as a cystoscopy, biopsy, and imaging studies like CT scan or MRI. The recommended medications for bladder cancer may include chemotherapy drugs like cisplatin, gemcitabine, or immunotherapy drugs like pembrolizumab or atezolizumab.",0.7613523006439209,0.8019239902496338,0.7811116576194763
"Doctor, I have been experiencing difficulty in breathing along with wheezing and tightness in my chest. I suspect I may have acute bronchospasm. What medication should I take?","You should take a combination of medications to alleviate your symptoms. The medications that can help you are Albuterol, Ipratropium, Prednisolone, Combivent, Levalbuterol (Xopenex), Nitric Oxide, and Arformoterol (Brovana). These medications will help improve your breathing, loosen mucus in the airways, reduce inflammation, and open up your airways.","Based on the symptoms described, the patient may have asthma. To confirm the diagnosis, the patient should undergo spirometry, which measures lung function, and possibly a bronchoprovocation test to assess airway responsiveness. Recommended medications for asthma include short-acting beta-agonists like albuterol for quick relief of symptoms, inhaled corticosteroids like fluticasone for long-term control of inflammation, and possibly leukotriene modifiers like montelukast. It is also essential for the patient to avoid triggers such as dust, pollen, and smoke.",0.7759419083595276,0.8026415109634399,0.7890658974647522
I have been experiencing severe pain and blurred vision in my right eye. The doctor suspected it to be acute glaucoma. What medications should I take to treat it?,"The medications required to treat acute glaucoma include Brimonidine Ophthalmic, Timolol, Latanoprost, Bimatoprost Ophthalmic, Prednisolone Ophthalmic, Travoprost (Travatan), Pilocarpine Ophthalmic, Acetazolamide (Diamox), Apraclonidine Ophthalmic, Dorzolamide Ophthalmic, Proparacaine Ophthalmic, and Prednisolone.","Based on the symptoms described, the patient may have acute glaucoma. To confirm the diagnosis, the patient should undergo tonometry to measure the intraocular pressure, a visual field test to assess peripheral vision, and a dilated eye exam to evaluate the optic nerve. Recommended medications for acute glaucoma include Acetazolamide (Diamox) to reduce intraocular pressure, Bimatoprost Ophthalmic to improve fluid drainage from the eye, and Latanoprost to lower eye pressure.",0.792651891708374,0.8463754057884216,0.8186331987380981
"Hi doctor, I have an open wound on my chest and I'm not sure what the treatment would entail. ","You'll need to get a tetanus shot soon, so I'd recommend the Tetanus Toxoid Vaccine (Adacel) injection first. Following that, we'll need to address the infection so you'll also receive Cefazolin injections. To help with the pain, I'd suggest using Ketorolac Ophthalmic Product eye drops and some Codeine to help you sleep better. Lastly, we'll be doing an X-ray to make sure nothing got into your chest cavity, so you'll need an injection of Iohexol (Omnipaque) for that as well as some Sodium Bicarbonate to help with the contrast.","Based on the symptoms described, the patient may have an open wound on the chest. To confirm the diagnosis, the patient should undergo a physical examination of the wound, and possibly a wound culture to check for any infection. Recommended treatment for an open wound includes cleaning the wound thoroughly, applying antibiotic ointment, and covering it with a sterile bandage. In some cases, oral antibiotics may be prescribed if there is an infection present.",0.7721342444419861,0.7355551719665527,0.7534009218215942
"Hi doctor, I think I dislocated my patella, it's really painful.","I'm sorry to hear that. Don't worry, we can help you. You need to take some medication to reduce the pain and inflammation. I prescribe Propofol to relieve your pain, Cefoxitin to prevent any infection, Ketamine to help with the pain management, and Tetracycline to prevent any further complications. Additionally, I will prescribe you with Thyroid (Usp) (Armour Thyroid) to address any underlying thyroid issues.","Based on the symptoms described, the patient likely has a dislocated patella, which is a dislocation of the kneecap. To confirm the diagnosis, the patient should undergo a physical examination of the knee and possibly imaging studies such as an X-ray or MRI. Recommended medications for a dislocated patella include pain relievers such as ibuprofen or acetaminophen for pain management. In severe cases, the patient may require a knee brace or even surgery to correct the dislocation.",0.739592432975769,0.7505654692649841,0.7450385689735413
"Hi doctor, I've been experiencing a lot of pain in my lower back and legs, and I think I may have sciatica. What medications do you suggest for me?","Based on your condition, I recommend taking cyclobenzaprine, methocarbamol, orphenadrine (Flexon), carisoprodol (Soma), metaxalone (Skelaxin), oxaprozin, phendimetrazine, hydrocortisone-pramoxine topical, tolbutamide, calcifediol, or alosetron (Lotronex). However, I would need to examine you further to determine the most appropriate medication for your situation.","Based on the symptoms described, the patient likely has sciatica, which is characterized by pain that radiates along the path of the sciatic nerve, typically from the lower back through the hips and down each leg. To confirm the diagnosis, the patient may undergo physical examination, imaging studies like an MRI, or nerve conduction studies. Recommended medications for sciatica include over-the-counter pain relievers like ibuprofen or naproxen for pain and inflammation. Muscle relaxants such as cyclobenzaprine may also be prescribed to help alleviate muscle spasms. In some cases, corticosteroid injections or prescription medications like gabapentin or pregabalin may be recommended for nerve-related pain.",0.7375553250312805,0.7776685357093811,0.7570809721946716
"Hi doctor, I have been experiencing some symptoms like fatigue, nausea, and constipation. Recently, I found out that I have high levels of calcium in my blood. What is the medication for my condition?","The medications that can help with hypercalcemia are Ergocalciferol, Zoledronic Acid (Reclast), Tacrolimus (Prograf), Potassium Citrate, Ibandronate (Boniva), Oxcarbazepine (Trileptal), Donepezil (Aricept), Estradiol, Mefloquine, and Doxercalciferol (Hectorol). We will need to do further tests to determine which one is best for you.","Based on the symptoms described, the patient may have hyperparathyroidism, a condition characterized by high levels of calcium in the blood. To confirm the diagnosis, the patient should undergo blood tests to measure parathyroid hormone levels and calcium levels. In some cases, imaging studies like ultrasound or sestamibi scan may be needed to locate the abnormal parathyroid gland. Treatment for hyperparathyroidism may include medications such as calcimimetics or bisphosphonates, and in severe cases, surgery to remove the abnormal parathyroid gland.",0.7376735210418701,0.744183361530304,0.7409142255783081
"Doctor, I have been experiencing stress incontinence lately. It's really affecting my daily life, I need some medication to improve the situation.",I recommend you start taking either 'Tolterodine' or 'Oxybutynin' for your stress incontinence. These medications can help to relax the muscles in your bladder and reduce the urge to urinate frequently.,"Based on the symptoms described, the patient may be experiencing stress incontinence. To confirm the diagnosis, the patient should undergo a physical examination, including a pelvic exam and possibly urodynamic testing to assess bladder function. Recommended medications for stress incontinence may include anticholinergic medications like oxybutynin or tolterodine to help relax the bladder muscles and improve control over urination. Behavioral therapies, such as pelvic floor exercises (Kegel exercises), may also be beneficial in managing stress incontinence.",0.7828258275985718,0.8467249274253845,0.8135225772857666
"Doctor, I have been diagnosed with varicose veins. What medication do I need to take?",You will need to apply a topical cream called Becaplermin Topical.,"Based on the symptoms described, the patient may have varicose veins. To confirm the diagnosis, the patient should undergo a physical examination of the affected veins, including a venous Doppler ultrasound to assess blood flow and vein structure. Recommended medications for varicose veins include compression stockings to improve circulation and reduce symptoms. In some cases, medications such as venoactive drugs or blood thinners may be prescribed to manage symptoms and prevent complications.",0.7004037499427795,0.7671860456466675,0.7322754263877869
"Hi doctor, I was recently diagnosed with a benign kidney cyst. What medication do I need to take?","You need to take Tamsulosin (Flomax), Pioglitazone (Actos), Glucosamine, Tolterodine (Detrol), Glimepiride, Tiotropium (Spiriva), Nystatin Topical Product, Lutropin Alfa (Luveris), Pyridostigmine (Mestinon), Pentosan Polysulphate Sodium (Elmiron), and Ciclopirox Topical.","Based on the patient's diagnosis of a benign kidney cyst, no medication is typically required unless the cyst causes symptoms or complications. To confirm the diagnosis, imaging tests like ultrasound, CT scan, or MRI may be recommended. In most cases, monitoring the cyst with regular follow-up visits is the primary management approach.",0.6903795599937439,0.6668307185173035,0.6784008741378784
"Hi doctor, I think I have a hydrocele of the testicle. What medications do I need to take?",You will need to take Flurbiprofen to relieve any pain and swelling associated with the hydrocele. You do not need the other medications listed as they are used to treat other conditions.,"Based on the symptoms described, the patient may have a hydrocele of the testicle, which is a fluid-filled sac surrounding a testicle that causes swelling in the scrotum. To confirm the diagnosis, the patient should undergo a physical examination of the scrotum. Treatment for a hydrocele typically involves observation, but if it causes discomfort or grows larger, surgery may be necessary to drain the fluid.",0.7478446960449219,0.7747482657432556,0.7610587477684021
"Doctor, I have been experiencing severe back pain and my doctor suspects that I have degenerative disc disease. Can you prescribe something to relieve my pain?","Yes, I can prescribe you a combination of medications to help manage your pain. You will need to take Pregabalin (Lyrica), Bupivacaine, Carisoprodol (Soma), Tizanidine, Iohexol (Omnipaque), Nabumetone, Iopamidol (Isovue), Oxymorphone (Opana), Diclofenac Topical Product, Chlorzoxazone, Tegaserod (Zelnorm), and Chondroitin to alleviate your symptoms.","Based on the symptoms described, the patient may have degenerative disc disease. To confirm the diagnosis, the patient should undergo imaging tests such as X-rays, CT scans, or MRI of the spine. Recommended medications for degenerative disc disease typically include over-the-counter pain relievers like acetaminophen or nonsteroidal anti-inflammatory drugs (NSAIDs) such as ibuprofen to help manage pain and inflammation. In some cases, muscle relaxants or prescription medications may be prescribed to alleviate symptoms.",0.7651838064193726,0.7748420834541321,0.769982635974884
"Doctor, I have been experiencing abnormal hair growth in unwanted areas of my body like my face, chest, and back. It's really making me insecure and uncomfortable.","It sounds like you are experiencing hirsutism. To treat this condition, I would recommend using a combination of medications such as Eflornithine topical cream, Spironolactone, and Ortho Cyclen birth control pills to balance out your hormones. In addition to these, I would also prescribe you Hydroquinone topical cream, Adapalene topical gel or Tretinoin topical cream to lighten and exfoliate the affected areas. If needed, I may also consider prescribing Modicon birth control pills, Betamethasone topical product or Doxepin topical cream. Lastly, L-Methylfolate to support your overall health.","Based on the symptoms described, the patient may have hirsutism, which is abnormal hair growth in unwanted areas of the body. To confirm the diagnosis, the patient should undergo blood tests to check hormone levels, specifically testosterone and DHEA-S levels. Imaging tests such as ultrasound or MRI may be done to rule out any underlying conditions like ovarian or adrenal tumors. Recommended medications for treating hirsutism include oral contraceptives to regulate hormone levels, anti-androgen medications like spironolactone, and topical creams to reduce hair growth.",0.8003270030021667,0.7826873660087585,0.791408896446228
"Doctor, I think I dislocated my foot during a game of soccer. It's really painful and I can't put any weight on it. What medication should I take?","Based on your symptoms, I would recommend starting with Bupivacaine to help with pain management. We will also prescribe Diclofenac for pain and inflammation. Additionally, we'll administer Cefazolin to prevent infection and Celecoxib (Celebrex) for your swelling.","Based on the symptoms described, the patient likely has a dislocated foot. To confirm the diagnosis, the patient should undergo a physical examination and possibly imaging tests such as X-rays to assess the extent of the dislocation. Treatment for a dislocated foot may include pain management with medications such as acetaminophen or ibuprofen, immobilization of the foot with a splint or cast, and in severe cases, surgical intervention may be required to realign the bones.",0.7436662316322327,0.7852775454521179,0.7639056444168091
"Doctor, I have been experiencing pain in my lower abdomen and trouble urinating. After a few tests, my doctor has diagnosed me with Hydronephrosis. What medication do I need to take?","Based on your diagnosis, you will need to take a combination of medications to treat Hydronephrosis. Your medication regimen will consist of Iohexol (Omnipaque), Meropenem, Ephedrine (Kie), Isosorbide Dinitrate, Prazosin, and Potassium Citrate. These medications will help relieve the pain and improve urine flow.","Based on the symptoms described, the patient has been diagnosed with Hydronephrosis, which is the swelling of a kidney due to a build-up of urine. To confirm the diagnosis, the patient should undergo imaging tests such as an ultrasound or CT scan of the kidneys. Recommended medications for treating Hydronephrosis may include pain medication for the discomfort and antibiotics if there is an associated infection. In severe cases, a procedure to drain the excess urine from the kidney may be necessary.",0.7923545241355896,0.7639849781990051,0.7779112458229065
"Doctor, I have been diagnosed with diverticulosis. What medications should I take for it?","You should take Lubiprostone (Amitiza) to help regulate your bowel movements and prevent constipation. Additionally, Psyllium and Methylcellulose (Citrucel) can also help to bulk up your stool to prevent further diverticular disease.","The patient has been diagnosed with diverticulosis. To confirm the diagnosis, the patient should undergo a colonoscopy, which is the gold standard test for diagnosing diverticulosis. The recommended medications for diverticulosis include fiber supplements to help soften the stool and reduce pressure in the colon. In some cases, antibiotics may be prescribed if there is an infection in the diverticula.",0.7584266662597656,0.7694291472434998,0.7638882398605347
I had surgery yesterday and I'm experiencing a lot of pain. What medications should I take?,"You should take Orphenadrine (Flexon), Butorphanol (Stadol), and Chlorzoxazone to manage the pain caused by the operation.","Based on the symptoms described, the patient may have an open wound from the surgery, which is causing a lot of pain. To confirm the diagnosis, the patient should consult their healthcare provider for a physical examination of the surgical site. Recommended medications for pain management after surgery typically include acetaminophen (Tylenol) or nonsteroidal anti-inflammatory drugs (NSAIDs) like ibuprofen. It is important to follow the healthcare provider's advice on medication dosages and frequency.",0.7604718208312988,0.811214029788971,0.7850238084793091
"Doctor, I have been diagnosed with Huntington's disease. What medication do you recommend?","For Huntington's disease, you will require a combination of medication. I would recommend Quetiapine (Seroquel), Memantine (Namenda), Risperidone, Sertraline (Zoloft), Tetrabenazine, Rivastigmine (Exelon), Atomoxetine (Strattera), Tizanidine, Lactulose, Donepezil (Aricept), and Mirtazapine.","Based on the symptoms described, the patient is diagnosed with Pyloric Stenosis. To confirm the diagnosis, the patient should undergo a medical test such as a glucose measurement to assess the condition. The recommended medication for Pyloric Stenosis includes surgical intervention such as pyloromyotomy to treat the narrowing of the pylorus.",0.7268250584602356,0.6956851482391357,0.7109143137931824
"Doctor, I was diagnosed with West Nile virus, what kind of medications do I need to take?",You will need to take Rabbit Anti-Human T-Lymphocyte Globulin (Thymoglobulin) and Gemtuzumab (Mylotarg) to combat the West Nile virus.,"Based on the symptoms described, the patient may have West Nile virus. To confirm the diagnosis, the patient should undergo blood tests to detect antibodies against the virus or tests like polymerase chain reaction (PCR) to detect the genetic material of the virus. Treatment for West Nile virus is supportive care, including rest, fluids, and over-the-counter pain relievers to reduce fever and relieve symptoms. In severe cases, hospitalization may be required for intravenous fluids, pain medication, and nursing care.",0.748107373714447,0.7397700548171997,0.7439154386520386
"Doctor, I have been diagnosed with lymphoma. What medications do I need to take?","You will require a combination of medications for your treatment, including Rituximab, Doxorubicin, Cyclophosphamide, Vincristine, Dexamethasone, Pegfilgrastim (Neulasta), Filgrastim (Neupogen), Palonosetron (Aloxi), Acyclovir, Vinblastine, Darbepoetin Alfa (Aranesp), and Bleomycin. These drugs will help treat your condition and prevent it from progressing further.","The patient has been diagnosed with lymphoma, which is a type of cancer that affects the lymphatic system. To confirm the diagnosis, the patient should undergo a biopsy of the affected lymph nodes or organs, as well as imaging studies such as CT scans or PET scans. Treatment for lymphoma typically involves chemotherapy, radiation therapy, immunotherapy, or stem cell transplant, depending on the type and stage of the cancer.",0.7210930585861206,0.7153297662734985,0.7181998491287231
"Hi doctor, I have been having red, itchy bumps on my skin after going out in the sun. I think it may be sun dermatitis. What medication should I use?",I would recommend using Clobetasol Topical for the redness and itching. It should help reduce inflammation and provide relief. ,"Based on the symptoms described, the patient likely has sun dermatitis, which is an inflammatory reaction of the skin to sunlight exposure. To confirm the diagnosis, the patient should consider seeing a dermatologist for a physical examination and possibly a skin biopsy. Recommended medications for sun dermatitis include topical corticosteroids to reduce inflammation and itching, antihistamines to relieve itching, and moisturizers to keep the skin hydrated.",0.751494824886322,0.8327064514160156,0.7900189757347107
